sigla;reh;vigencia_inicio;vigencia_fim;subgrupo;modalidade;classe;subclasse;detalhe;acessante;posto;unidade;vlr_tusd;vlr_te;vlr_total
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;4701.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Fora ponta;R$/MWh;4701.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;4709.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/kW;4709.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;14363.0;14153.0;28516.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Fora ponta;R$/MWh;14363.0;14153.0;28516.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;14363.0;-6235.0;8128.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Fora ponta;R$/MWh;14363.0;-6235.0;8128.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;10769.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/kW;10769.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;4701.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;APE;Não se aplica;Ponta;R$/MWh;4701.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;10769.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/kW;10769.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;14363.0;28833.0;43196.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;Não se aplica;Não se aplica;Ponta;R$/MWh;14363.0;28833.0;43196.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;14363.0;-6235.0;8128.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Azul;Não se aplica;Não se aplica;SCEE;Não se aplica;Ponta;R$/MWh;14363.0;-6235.0;8128.0
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Fora ponta;R$/kW;3221.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Fora ponta;R$/kW;3221.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Não se aplica;R$/MWh;1403.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Não se aplica;R$/MWh;1403.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2025-12-13;2025-12-31;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Ponta;R$/kW;6234.0;;
Energisa AC;REH Nº 3.556, DE 9 DE DEZEMBRO DE 2025;2026-01-01;2026-12-12;A4;Distribuição;Não se aplica;Não se aplica;Não se aplica;Amazonas Energia;Ponta;R$/kW;6234.0;;
